"Step","run1_v1_b1_200 - loss","run1_v1_b1_200 - loss__MIN","run1_v1_b1_200 - loss__MAX"
"4401","0.0181884765625","0.0181884765625","0.0181884765625"
"4402","0.0181884765625","0.0181884765625","0.0181884765625"
"4403","0.69140625","0.69140625","0.69140625"
"4404","0.69140625","0.69140625","0.69140625"
"4405","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4406","0.69140625","0.69140625","0.69140625"
"4407","2.125","2.125","2.125"
"4408","0.000335693359375","0.000335693359375","0.000335693359375"
"4409","0.69140625","0.69140625","0.69140625"
"4410","0.69140625","0.69140625","0.69140625"
"4411","0.69140625","0.69140625","0.69140625"
"4412","0.000335693359375","0.000335693359375","0.000335693359375"
"4413","8","8","8"
"4414","0.000335693359375","0.000335693359375","0.000335693359375"
"4415","4.03125","4.03125","4.03125"
"4417","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4418","0.000335693359375","0.000335693359375","0.000335693359375"
"4419","0.0181884765625","0.0181884765625","0.0181884765625"
"4420","0.69140625","0.69140625","0.69140625"
"4421","0.0181884765625","0.0181884765625","0.0181884765625"
"4422","0.69140625","0.69140625","0.69140625"
"4423","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4424","32","32","32"
"4425","8","8","8"
"4427","8","8","8"
"4428","8","8","8"
"4429","0.000335693359375","0.000335693359375","0.000335693359375"
"4430","0.69140625","0.69140625","0.69140625"
"4431","0.69140625","0.69140625","0.69140625"
"4432","8","8","8"
"4434","0.69140625","0.69140625","0.69140625"
"4435","0.000335693359375","0.000335693359375","0.000335693359375"
"4436","0.69140625","0.69140625","0.69140625"
"4437","0.69140625","0.69140625","0.69140625"
"4438","0.69140625","0.69140625","0.69140625"
"4439","0.69140625","0.69140625","0.69140625"
"4440","0.69140625","0.69140625","0.69140625"
"4441","8","8","8"
"4442","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4443","8","8","8"
"4444","0.69140625","0.69140625","0.69140625"
"4445","0.0181884765625","0.0181884765625","0.0181884765625"
"4446","0.000335693359375","0.000335693359375","0.000335693359375"
"4447","0.69140625","0.69140625","0.69140625"
"4448","0.69140625","0.69140625","0.69140625"
"4450","0.69140625","0.69140625","0.69140625"
"4451","0.69140625","0.69140625","0.69140625"
"4452","0.000335693359375","0.000335693359375","0.000335693359375"
"4453","16","16","16"
"4455","16","16","16"
"4456","0.69140625","0.69140625","0.69140625"
"4457","0.69140625","0.69140625","0.69140625"
"4458","0.000335693359375","0.000335693359375","0.000335693359375"
"4459","0.69140625","0.69140625","0.69140625"
"4460","0.000335693359375","0.000335693359375","0.000335693359375"
"4461","0.69140625","0.69140625","0.69140625"
"4462","0.000335693359375","0.000335693359375","0.000335693359375"
"4463","0.69140625","0.69140625","0.69140625"
"4464","0.000335693359375","0.000335693359375","0.000335693359375"
"4465","0.000335693359375","0.000335693359375","0.000335693359375"
"4466","4.03125","4.03125","4.03125"
"4467","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4468","16","16","16"
"4469","0.69140625","0.69140625","0.69140625"
"4470","0.000335693359375","0.000335693359375","0.000335693359375"
"4471","0.69140625","0.69140625","0.69140625"
"4472","0.69140625","0.69140625","0.69140625"
"4473","8","8","8"
"4474","0.000335693359375","0.000335693359375","0.000335693359375"
"4476","0.69140625","0.69140625","0.69140625"
"4478","0.000335693359375","0.000335693359375","0.000335693359375"
"4479","8","8","8"
"4480","0.000335693359375","0.000335693359375","0.000335693359375"
"4481","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4482","0.69140625","0.69140625","0.69140625"
"4483","4.03125","4.03125","4.03125"
"4485","0.69140625","0.69140625","0.69140625"
"4486","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4487","8","8","8"
"4488","0.69140625","0.69140625","0.69140625"
"4489","0.69140625","0.69140625","0.69140625"
"4490","0.69140625","0.69140625","0.69140625"
"4491","0.000335693359375","0.000335693359375","0.000335693359375"
"4492","0.0181884765625","0.0181884765625","0.0181884765625"
"4493","0.69140625","0.69140625","0.69140625"
"4494","0.000335693359375","0.000335693359375","0.000335693359375"
"4495","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4496","0.69140625","0.69140625","0.69140625"
"4497","16","16","16"
"4499","0.000335693359375","0.000335693359375","0.000335693359375"
"4500","0.69140625","0.69140625","0.69140625"
"4501","4.782137916322191e-25","4.782137916322191e-25","4.782137916322191e-25"
"4502","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"4503","0.69140625","0.69140625","0.69140625"
"4504","8","8","8"
"4505","0.0181884765625","0.0181884765625","0.0181884765625"
"4506","0.69140625","0.69140625","0.69140625"
"4507","0.0181884765625","0.0181884765625","0.0181884765625"
"4508","4.03125","4.03125","4.03125"
"4509","0.69140625","0.69140625","0.69140625"
"4510","8","8","8"
"4511","0.69140625","0.69140625","0.69140625"
"4512","8","8","8"
"4513","0.69140625","0.69140625","0.69140625"
"4515","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4516","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"4517","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4518","8","8","8"
"4519","0.69140625","0.69140625","0.69140625"
"4520","0.69140625","0.69140625","0.69140625"
"4521","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4522","0.000335693359375","0.000335693359375","0.000335693359375"
"4523","0.000335693359375","0.000335693359375","0.000335693359375"
"4524","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4525","16","16","16"
"4526","0.126953125","0.126953125","0.126953125"
"4527","0.0181884765625","0.0181884765625","0.0181884765625"
"4528","0.69140625","0.69140625","0.69140625"
"4529","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4530","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4531","0.69140625","0.69140625","0.69140625"
"4532","0.69140625","0.69140625","0.69140625"
"4533","8","8","8"
"4534","0.69140625","0.69140625","0.69140625"
"4535","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4538","0.69140625","0.69140625","0.69140625"
"4539","8","8","8"
"4540","0.000335693359375","0.000335693359375","0.000335693359375"
"4541","0.69140625","0.69140625","0.69140625"
"4542","8","8","8"
"4543","0.0181884765625","0.0181884765625","0.0181884765625"
"4544","0.000335693359375","0.000335693359375","0.000335693359375"
"4545","0.69140625","0.69140625","0.69140625"
"4546","0.0181884765625","0.0181884765625","0.0181884765625"
"4547","0.69140625","0.69140625","0.69140625"
"4548","0.69140625","0.69140625","0.69140625"
"4549","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"4550","0.69140625","0.69140625","0.69140625"
"4551","4.03125","4.03125","4.03125"
"4552","0.69140625","0.69140625","0.69140625"
"4553","8","8","8"
"4554","0.69140625","0.69140625","0.69140625"
"4555","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4557","0.000335693359375","0.000335693359375","0.000335693359375"
"4558","0.002471923828125","0.002471923828125","0.002471923828125"
"4559","4.03125","4.03125","4.03125"
"4560","0.69140625","0.69140625","0.69140625"
"4561","0.69140625","0.69140625","0.69140625"
"4562","16","16","16"
"4563","0.69140625","0.69140625","0.69140625"
"4564","0.69140625","0.69140625","0.69140625"
"4565","4.03125","4.03125","4.03125"
"4566","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4567","0.000335693359375","0.000335693359375","0.000335693359375"
"4568","0.000335693359375","0.000335693359375","0.000335693359375"
"4569","0.69140625","0.69140625","0.69140625"
"4570","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"4571","16","16","16"
"4572","0.69140625","0.69140625","0.69140625"
"4573","16","16","16"
"4574","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4575","0.000335693359375","0.000335693359375","0.000335693359375"
"4576","0.69140625","0.69140625","0.69140625"
"4577","0.69140625","0.69140625","0.69140625"
"4578","0.000335693359375","0.000335693359375","0.000335693359375"
"4579","8","8","8"
"4580","8","8","8"
"4581","0.69140625","0.69140625","0.69140625"
"4582","16","16","16"
"4583","0.69140625","0.69140625","0.69140625"
"4584","0.69140625","0.69140625","0.69140625"
"4585","0.69140625","0.69140625","0.69140625"
"4586","0.69140625","0.69140625","0.69140625"
"4587","0.000335693359375","0.000335693359375","0.000335693359375"
"4588","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4589","16","16","16"
"4591","0.69140625","0.69140625","0.69140625"
"4592","0.69140625","0.69140625","0.69140625"
"4593","0.69140625","0.69140625","0.69140625"
"4594","0.0181884765625","0.0181884765625","0.0181884765625"
"4595","0.0181884765625","0.0181884765625","0.0181884765625"
"4596","0.69140625","0.69140625","0.69140625"
"4597","0.69140625","0.69140625","0.69140625"
"4598","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4599","0.69140625","0.69140625","0.69140625"
"4600","0.69140625","0.69140625","0.69140625"
"4601","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4602","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"4603","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"4604","0.69140625","0.69140625","0.69140625"
"4605","0.69140625","0.69140625","0.69140625"
"4606","16","16","16"
"4607","0.000335693359375","0.000335693359375","0.000335693359375"
"4608","0.126953125","0.126953125","0.126953125"
"4609","2.125","2.125","2.125"
"4610","0.69140625","0.69140625","0.69140625"
"4611","0.69140625","0.69140625","0.69140625"
"4612","0.69140625","0.69140625","0.69140625"
"4613","0.69140625","0.69140625","0.69140625"
"4615","0.69140625","0.69140625","0.69140625"
"4616","0.69140625","0.69140625","0.69140625"
"4617","0.69140625","0.69140625","0.69140625"
"4618","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4619","0.69140625","0.69140625","0.69140625"
"4620","0.69140625","0.69140625","0.69140625"
"4621","0.000335693359375","0.000335693359375","0.000335693359375"
"4622","0.69140625","0.69140625","0.69140625"
"4623","0.69140625","0.69140625","0.69140625"
"4624","0.0181884765625","0.0181884765625","0.0181884765625"
"4625","0.69140625","0.69140625","0.69140625"
"4626","8","8","8"
"4627","0.0181884765625","0.0181884765625","0.0181884765625"
"4628","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4629","0.69140625","0.69140625","0.69140625"
"4630","8","8","8"
"4631","0.69140625","0.69140625","0.69140625"
"4632","0.69140625","0.69140625","0.69140625"
"4633","0.69140625","0.69140625","0.69140625"
"4634","0.000335693359375","0.000335693359375","0.000335693359375"
"4635","8","8","8"
"4636","0.0181884765625","0.0181884765625","0.0181884765625"
"4637","8","8","8"
"4638","0.69140625","0.69140625","0.69140625"
"4639","0.69140625","0.69140625","0.69140625"
"4640","0.69140625","0.69140625","0.69140625"
"4641","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"4642","8","8","8"
"4643","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"4644","4.03125","4.03125","4.03125"
"4645","0.69140625","0.69140625","0.69140625"
"4646","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4647","2.125","2.125","2.125"
"4648","0.0181884765625","0.0181884765625","0.0181884765625"
"4649","0.69140625","0.69140625","0.69140625"
"4650","8","8","8"
"4651","0.69140625","0.69140625","0.69140625"
"4652","0.69140625","0.69140625","0.69140625"
"4653","0.69140625","0.69140625","0.69140625"
"4654","0.69140625","0.69140625","0.69140625"
"4655","16","16","16"
"4656","0.000335693359375","0.000335693359375","0.000335693359375"
"4657","16","16","16"
"4658","0.000335693359375","0.000335693359375","0.000335693359375"
"4659","0.69140625","0.69140625","0.69140625"
"4660","0.69140625","0.69140625","0.69140625"
"4661","0.000335693359375","0.000335693359375","0.000335693359375"
"4662","0.69140625","0.69140625","0.69140625"
"4663","0.000335693359375","0.000335693359375","0.000335693359375"
"4664","0.69140625","0.69140625","0.69140625"
"4665","8","8","8"
"4666","0.000335693359375","0.000335693359375","0.000335693359375"
"4667","0.000335693359375","0.000335693359375","0.000335693359375"
"4668","8","8","8"
"4669","0.69140625","0.69140625","0.69140625"
"4670","8","8","8"
"4671","8","8","8"
"4672","0.69140625","0.69140625","0.69140625"
"4673","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"4674","0.000335693359375","0.000335693359375","0.000335693359375"
"4675","0.69140625","0.69140625","0.69140625"
"4676","0.126953125","0.126953125","0.126953125"
"4677","4.03125","4.03125","4.03125"
"4678","0.000335693359375","0.000335693359375","0.000335693359375"
"4679","0.69140625","0.69140625","0.69140625"
"4680","0.000335693359375","0.000335693359375","0.000335693359375"
"4681","0.69140625","0.69140625","0.69140625"
"4682","8","8","8"
"4683","0.0181884765625","0.0181884765625","0.0181884765625"
"4684","0.69140625","0.69140625","0.69140625"
"4685","0.000335693359375","0.000335693359375","0.000335693359375"
"4686","0.69140625","0.69140625","0.69140625"
"4687","4.03125","4.03125","4.03125"
"4688","0.126953125","0.126953125","0.126953125"
"4689","0.0181884765625","0.0181884765625","0.0181884765625"
"4690","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4691","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4692","0.69140625","0.69140625","0.69140625"
"4693","0.000335693359375","0.000335693359375","0.000335693359375"
"4694","0.69140625","0.69140625","0.69140625"
"4695","0.69140625","0.69140625","0.69140625"
"4696","0.0181884765625","0.0181884765625","0.0181884765625"
"4697","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"4698","8","8","8"
"4699","0.000335693359375","0.000335693359375","0.000335693359375"
"4700","0.69140625","0.69140625","0.69140625"
"4701","0.69140625","0.69140625","0.69140625"
"4702","0.69140625","0.69140625","0.69140625"
"4703","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4704","16","16","16"
"4705","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4706","0.000335693359375","0.000335693359375","0.000335693359375"
"4707","0.69140625","0.69140625","0.69140625"
"4708","0.69140625","0.69140625","0.69140625"
"4709","0.000335693359375","0.000335693359375","0.000335693359375"
"4710","0.69140625","0.69140625","0.69140625"
"4712","0.69140625","0.69140625","0.69140625"
"4713","0.000335693359375","0.000335693359375","0.000335693359375"
"4714","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4715","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"4716","16","16","16"
"4717","0.000335693359375","0.000335693359375","0.000335693359375"
"4718","0.69140625","0.69140625","0.69140625"
"4719","0.69140625","0.69140625","0.69140625"
"4720","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4721","0.000335693359375","0.000335693359375","0.000335693359375"
"4722","0.69140625","0.69140625","0.69140625"
"4723","4.03125","4.03125","4.03125"
"4724","4.03125","4.03125","4.03125"
"4725","0.000335693359375","0.000335693359375","0.000335693359375"
"4726","16","16","16"
"4727","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"4728","0.000335693359375","0.000335693359375","0.000335693359375"
"4729","0.69140625","0.69140625","0.69140625"
"4730","0.69140625","0.69140625","0.69140625"
"4731","0.69140625","0.69140625","0.69140625"
"4732","0.69140625","0.69140625","0.69140625"
"4733","0.000335693359375","0.000335693359375","0.000335693359375"
"4734","0.69140625","0.69140625","0.69140625"
"4735","0.69140625","0.69140625","0.69140625"
"4736","8","8","8"
"4738","0.69140625","0.69140625","0.69140625"
"4740","0.69140625","0.69140625","0.69140625"
"4741","0.69140625","0.69140625","0.69140625"
"4742","0.69140625","0.69140625","0.69140625"
"4743","0.000335693359375","0.000335693359375","0.000335693359375"
"4744","0.69140625","0.69140625","0.69140625"
"4745","16","16","16"
"4746","0.69140625","0.69140625","0.69140625"
"4747","0.69140625","0.69140625","0.69140625"
"4748","0.69140625","0.69140625","0.69140625"
"4749","0.000335693359375","0.000335693359375","0.000335693359375"
"4750","8","8","8"
"4751","8","8","8"
"4752","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"4753","0.000335693359375","0.000335693359375","0.000335693359375"
"4754","0.000335693359375","0.000335693359375","0.000335693359375"
"4755","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4756","0.69140625","0.69140625","0.69140625"
"4757","0.69140625","0.69140625","0.69140625"
"4758","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4759","0.69140625","0.69140625","0.69140625"
"4760","0.69140625","0.69140625","0.69140625"
"4761","0.0181884765625","0.0181884765625","0.0181884765625"
"4762","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"4763","0.000335693359375","0.000335693359375","0.000335693359375"
"4765","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4766","0.69140625","0.69140625","0.69140625"
"4768","0.69140625","0.69140625","0.69140625"
"4769","0.69140625","0.69140625","0.69140625"
"4770","24","24","24"
"4771","0.0181884765625","0.0181884765625","0.0181884765625"
"4772","16","16","16"
"4773","0.69140625","0.69140625","0.69140625"
"4774","0.126953125","0.126953125","0.126953125"
"4775","0.0181884765625","0.0181884765625","0.0181884765625"
"4776","16","16","16"
"4778","8","8","8"
"4779","0.69140625","0.69140625","0.69140625"
"4780","0.000335693359375","0.000335693359375","0.000335693359375"
"4782","0.69140625","0.69140625","0.69140625"
"4783","0.000335693359375","0.000335693359375","0.000335693359375"
"4784","0.000335693359375","0.000335693359375","0.000335693359375"
"4785","16","16","16"
"4786","4.03125","4.03125","4.03125"
"4787","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4788","0.000335693359375","0.000335693359375","0.000335693359375"
"4789","2.125","2.125","2.125"
"4790","0.000335693359375","0.000335693359375","0.000335693359375"
"4792","0.69140625","0.69140625","0.69140625"
"4793","0.000335693359375","0.000335693359375","0.000335693359375"
"4794","0.000335693359375","0.000335693359375","0.000335693359375"
"4795","0.69140625","0.69140625","0.69140625"
"4797","0.69140625","0.69140625","0.69140625"
"4798","0.69140625","0.69140625","0.69140625"
"4799","0.69140625","0.69140625","0.69140625"
"4800","0.69140625","0.69140625","0.69140625"
"4802","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"4803","0.69140625","0.69140625","0.69140625"
"4804","8","8","8"
"4805","2.125","2.125","2.125"
"4806","0.69140625","0.69140625","0.69140625"
"4807","0.69140625","0.69140625","0.69140625"
"4808","0.69140625","0.69140625","0.69140625"
"4809","0.000335693359375","0.000335693359375","0.000335693359375"
"4810","8","8","8"
"4811","0.69140625","0.69140625","0.69140625"
"4812","0.000335693359375","0.000335693359375","0.000335693359375"
"4813","16","16","16"
"4816","0.69140625","0.69140625","0.69140625"
"4817","0.000335693359375","0.000335693359375","0.000335693359375"
"4818","0.69140625","0.69140625","0.69140625"
"4819","0.69140625","0.69140625","0.69140625"
"4821","28","28","28"
"4822","0.000335693359375","0.000335693359375","0.000335693359375"
"4823","0.69140625","0.69140625","0.69140625"
"4824","0.69140625","0.69140625","0.69140625"
"4826","0.000335693359375","0.000335693359375","0.000335693359375"
"4827","4.03125","4.03125","4.03125"
"4829","0.000335693359375","0.000335693359375","0.000335693359375"
"4830","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"4831","2.125","2.125","2.125"
"4832","0.69140625","0.69140625","0.69140625"
"4833","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4834","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4835","0.002471923828125","0.002471923828125","0.002471923828125"
"4836","0.69140625","0.69140625","0.69140625"
"4837","0.69140625","0.69140625","0.69140625"
"4838","16","16","16"
"4839","0.000335693359375","0.000335693359375","0.000335693359375"
"4840","4.03125","4.03125","4.03125"
"4841","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4842","0.69140625","0.69140625","0.69140625"
"4843","0.69140625","0.69140625","0.69140625"
"4844","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4845","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4847","0.000335693359375","0.000335693359375","0.000335693359375"
"4848","0.69140625","0.69140625","0.69140625"
"4850","0.000335693359375","0.000335693359375","0.000335693359375"
"4851","16","16","16"
"4852","0.69140625","0.69140625","0.69140625"
"4853","0.69140625","0.69140625","0.69140625"
"4854","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"4855","0.69140625","0.69140625","0.69140625"
"4857","0.69140625","0.69140625","0.69140625"
"4858","0.69140625","0.69140625","0.69140625"
"4860","0.69140625","0.69140625","0.69140625"
"4861","0.69140625","0.69140625","0.69140625"
"4862","0.0181884765625","0.0181884765625","0.0181884765625"
"4864","8","8","8"
"4865","0.000335693359375","0.000335693359375","0.000335693359375"
"4866","0.000335693359375","0.000335693359375","0.000335693359375"
"4867","8","8","8"
"4868","16","16","16"
"4869","0.69140625","0.69140625","0.69140625"
"4870","0.69140625","0.69140625","0.69140625"
"4871","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"4872","0.69140625","0.69140625","0.69140625"
"4874","0.69140625","0.69140625","0.69140625"
"4875","0.69140625","0.69140625","0.69140625"
"4877","0.000335693359375","0.000335693359375","0.000335693359375"
"4878","0.69140625","0.69140625","0.69140625"
"4879","0.000335693359375","0.000335693359375","0.000335693359375"
"4880","0.69140625","0.69140625","0.69140625"
"4882","0.000335693359375","0.000335693359375","0.000335693359375"
"4883","0.69140625","0.69140625","0.69140625"
"4884","0.69140625","0.69140625","0.69140625"
"4885","0.69140625","0.69140625","0.69140625"
"4886","0.000335693359375","0.000335693359375","0.000335693359375"
"4887","0.000335693359375","0.000335693359375","0.000335693359375"
"4888","0.000335693359375","0.000335693359375","0.000335693359375"
"4889","0.69140625","0.69140625","0.69140625"
"4890","0.69140625","0.69140625","0.69140625"
"4891","0.000335693359375","0.000335693359375","0.000335693359375"
"4892","0.69140625","0.69140625","0.69140625"
"4893","0.0181884765625","0.0181884765625","0.0181884765625"
"4894","0.69140625","0.69140625","0.69140625"
"4895","0.000335693359375","0.000335693359375","0.000335693359375"
"4896","16","16","16"
"4897","0.0181884765625","0.0181884765625","0.0181884765625"
"4898","4.03125","4.03125","4.03125"
"4899","0.69140625","0.69140625","0.69140625"
"4900","4.03125","4.03125","4.03125"
"4901","0.69140625","0.69140625","0.69140625"
"4902","0.69140625","0.69140625","0.69140625"
"4903","0.002471923828125","0.002471923828125","0.002471923828125"
"4904","0.69140625","0.69140625","0.69140625"
"4905","0.69140625","0.69140625","0.69140625"
"4906","32","32","32"
"4907","0.69140625","0.69140625","0.69140625"
"4908","8","8","8"
"4909","0.0181884765625","0.0181884765625","0.0181884765625"
"4910","0.69140625","0.69140625","0.69140625"
"4911","0.69140625","0.69140625","0.69140625"
"4912","16","16","16"
"4913","8","8","8"
"4914","8","8","8"
"4915","0.69140625","0.69140625","0.69140625"
"4916","0.000335693359375","0.000335693359375","0.000335693359375"
"4917","16","16","16"
"4918","8","8","8"
"4919","4.03125","4.03125","4.03125"
"4920","4.03125","4.03125","4.03125"
"4921","0.000335693359375","0.000335693359375","0.000335693359375"
"4922","0.69140625","0.69140625","0.69140625"
"4923","8","8","8"
"4925","16","16","16"
"4926","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"4927","0.69140625","0.69140625","0.69140625"
"4929","0.69140625","0.69140625","0.69140625"
"4930","16","16","16"
"4931","0.69140625","0.69140625","0.69140625"
"4932","4.03125","4.03125","4.03125"
"4933","0.69140625","0.69140625","0.69140625"
"4934","0.69140625","0.69140625","0.69140625"
"4935","0.69140625","0.69140625","0.69140625"
"4936","0.69140625","0.69140625","0.69140625"
"4937","6","6","6"
"4939","0.0181884765625","0.0181884765625","0.0181884765625"
"4940","0.000335693359375","0.000335693359375","0.000335693359375"
"4941","16","16","16"
"4942","0.69140625","0.69140625","0.69140625"
"4943","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4944","8","8","8"
"4945","8","8","8"
"4946","0.69140625","0.69140625","0.69140625"
"4947","0.69140625","0.69140625","0.69140625"
"4948","0.69140625","0.69140625","0.69140625"
"4949","0.69140625","0.69140625","0.69140625"
"4950","0.126953125","0.126953125","0.126953125"
"4951","8","8","8"
"4952","0.000335693359375","0.000335693359375","0.000335693359375"
"4953","0.69140625","0.69140625","0.69140625"
"4954","0.000335693359375","0.000335693359375","0.000335693359375"
"4956","0.69140625","0.69140625","0.69140625"
"4957","16","16","16"
"4958","4.03125","4.03125","4.03125"
"4959","0.69140625","0.69140625","0.69140625"
"4960","0.000335693359375","0.000335693359375","0.000335693359375"
"4961","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4962","0.000335693359375","0.000335693359375","0.000335693359375"
"4963","0.69140625","0.69140625","0.69140625"
"4964","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"4965","0.69140625","0.69140625","0.69140625"
"4966","0.69140625","0.69140625","0.69140625"
"4967","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4968","0.69140625","0.69140625","0.69140625"
"4969","0.0181884765625","0.0181884765625","0.0181884765625"
"4970","0.0181884765625","0.0181884765625","0.0181884765625"
"4971","0.000335693359375","0.000335693359375","0.000335693359375"
"4972","8","8","8"
"4973","4.03125","4.03125","4.03125"
"4974","0.69140625","0.69140625","0.69140625"
"4975","0.000335693359375","0.000335693359375","0.000335693359375"
"4976","0.126953125","0.126953125","0.126953125"
"4977","8","8","8"
"4978","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4979","0.000335693359375","0.000335693359375","0.000335693359375"
"4980","0.69140625","0.69140625","0.69140625"
"4981","0.000335693359375","0.000335693359375","0.000335693359375"
"4983","0.69140625","0.69140625","0.69140625"
"4985","0.69140625","0.69140625","0.69140625"
"4986","0.69140625","0.69140625","0.69140625"
"4987","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4988","0.69140625","0.69140625","0.69140625"
"4989","0.000335693359375","0.000335693359375","0.000335693359375"
"4990","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"4991","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"4992","0.69140625","0.69140625","0.69140625"
"4993","16","16","16"
"4994","0.000335693359375","0.000335693359375","0.000335693359375"
"4995","0.69140625","0.69140625","0.69140625"
"4997","0.0181884765625","0.0181884765625","0.0181884765625"
"4998","0.69140625","0.69140625","0.69140625"
"4999","0.000335693359375","0.000335693359375","0.000335693359375"
"5000","0.69140625","0.69140625","0.69140625"
"5001","0.69140625","0.69140625","0.69140625"
"5003","32","32","32"
"5004","0.69140625","0.69140625","0.69140625"
"5005","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"5006","0.69140625","0.69140625","0.69140625"
"5007","0.69140625","0.69140625","0.69140625"
"5008","0.69140625","0.69140625","0.69140625"
"5009","16","16","16"
"5010","0.69140625","0.69140625","0.69140625"
"5011","0.69140625","0.69140625","0.69140625"
"5012","0.000335693359375","0.000335693359375","0.000335693359375"
"5013","8","8","8"
"5014","0.69140625","0.69140625","0.69140625"
"5015","0.000335693359375","0.000335693359375","0.000335693359375"
"5016","0.69140625","0.69140625","0.69140625"
"5017","0.69140625","0.69140625","0.69140625"
"5018","8","8","8"
"5019","0.69140625","0.69140625","0.69140625"
"5020","0.69140625","0.69140625","0.69140625"
"5021","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"5023","4.03125","4.03125","4.03125"
"5024","0.69140625","0.69140625","0.69140625"
"5025","0.69140625","0.69140625","0.69140625"
"5026","32","32","32"
